id,title,rating,reviews,typeLocation,link
d12458667,Mandila Beach Hotel Danang,4.8,1498.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12458667-Reviews-Mandila_Beach_Hotel_Danang-Da_Nang.html?
d7617524,Naman Retreat,4.8,4021.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d7617524-Reviews-Naman_Retreat-Da_Nang.html?
d6834533,Nhà nghỉ Kara,3.9,36.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6834533-Reviews-Kara_Guest_House-Da_Nang.html?
d16917089,Golden Line Hotel,4.6,54.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d16917089-Reviews-Golden_Line_Hotel-Da_Nang.html?
d10744399,Rosa Bayside Guesthouse,4.4,14.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10744399-Reviews-Rosa_Bayside_Guesthouse-Da_Nang.html?
d12123736,Alani Sea View Hotel,4.4,147.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12123736-Reviews-Alani_Sea_View_Hotel-Da_Nang.html?
d10151876,OYO 157 Centre Hotelạn Centre,4.4,123.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10151876-Reviews-OYO_157_Centre_Hotel-Da_Nang.html?
d16828636,Khách sạn & Spa Salmalia Boutique,4.9,380.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d16828636-Reviews-Salmalia_Boutique_Hotel_Spa-Da_Nang.html?
d21015072,Golden Lotus Hotel,5.0,936.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d21015072-Reviews-Golden_Lotus_Hotel-Da_Nang.html?
d17732168,Minh Boutique,4.9,301.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17732168-Reviews-Minh_Boutique-Da_Nang.html?
d32989184,Koi Spa & Wellness Da Nang,5.0,191.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d32989184-Reviews-Koi_Spa_Wellness_Da_Nang-Da_Nang.html
d17793689,Glamour Hotel Da Nang,4.8,54.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17793689-Reviews-Glamour_Hotel_Da_Nang-Da_Nang.html?
d9809627,Khách sạn Sông Hàn Đà Nẵng,4.5,55.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d9809627-Reviews-Da_nang_Han_River_Hotel-Da_Nang.html?
d28663070,Signature By M Village Đà Nẵng Heritage,5.0,34.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d28663070-Reviews-Signature_By_M_Village_Da_N_ng_Heritage-Da_Nang.html?
d15521854,Khách sạn Grand Citiview Đà Nẵng,4.8,155.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15521854-Reviews-Grand_Citiview_Danang_Hotel-Da_Nang.html?
d27095738,Rang.danang,4.9,542.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d27095738-Reviews-Rang_danang-Da_Nang.html
d33331838,Brewhaha Danang - Local Craft Beer House,5.0,22.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d33331838-Reviews-Brewhaha_Danang_Local_Craft_Beer_House-Da_Nang.html
d10687658,Khách sạn Fantastic Đà nẵng,3.6,5.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10687658-Reviews-Fantastic_Danang_Hostel-Da_Nang.html?
d12199240,Trang Sức Gỗ Quý LHC,5.0,21.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12199240-Reviews-LHC_Wooden_Handcrafted_Jewelry_and_Gifts-Da_Nang.html
d6930541,Khách sạn Bắc Cường,3.3,122.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6930541-Reviews-Bac_Cuong_Hotel-Da_Nang.html?
d9593925,Memory Hostel,4.4,121.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d9593925-Reviews-Memory_Hostel-Da_Nang.html?
d27122159,Palazzo Boutique Hotel,4.9,45.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d27122159-Reviews-Palazzo_Boutique_Hotel-Da_Nang.html?
d14937754,Raon Apartment and Hotel,4.7,40.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d14937754-Reviews-Raon_Apartment_and_Hotel-Da_Nang.html?
d6434836,Doha Central Bliss Danang Hotel By Haviland,4.7,33.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6434836-Reviews-Doha_Central_Bliss_Danang_Hotel_By_Haviland-Da_Nang.html?
d3308717,Khách sạn Angel,4.6,27.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3308717-Reviews-Angel_Hotel-Da_Nang.html?
d10182530,Khách sạn Golden Light,4.6,40.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10182530-Reviews-Golden_Light_Hotel-Da_Nang.html?
d15682297,Maison Phuong Hotel & Apartment,4.8,38.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15682297-Reviews-Maison_Phuong_Hotel_Apartment-Da_Nang.html?
d15225219,Chula Hotel,4.8,10.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15225219-Reviews-Chula_Hotel-Da_Nang.html?
d1656977,Sơn Trà Resort &Spa,3.9,217.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d1656977-Reviews-Son_Tra_Resort_Spa-Da_Nang.html?
d12634554,Pariat River Front Hotel,4.1,101.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12634554-Reviews-Pariat_River_Front_Hotel-Da_Nang.html?
d6924963,Hava Hotel,3.9,57.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6924963-Reviews-Hava_Hotel-Da_Nang.html?
d12579296,Cocobay Vietnam,3.6,69.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12579296-Reviews-Cocobay_Vietnam-Da_Nang.html?
d6697462,Sanouva Danang Hotel,4.8,2032.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6697462-Reviews-Sanouva_Danang_Hotel-Da_Nang.html?
d26554265,Awaken Danang Hotel,4.9,747.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d26554265-Reviews-Awaken_Danang_Hotel-Da_Nang.html?
d13964367,Parze Ocean Hotel & Spa,4.7,75.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d13964367-Reviews-Parze_Ocean_Hotel_Spa-Da_Nang.html?
d19482545,Daisy Boutique Hotel,5.0,377.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d19482545-Reviews-Daisy_Boutique_Hotel-Da_Nang.html?
d12646017,Raon Danang Beach,4.5,52.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12646017-Reviews-Raon_Danang_Beach-Da_Nang.html?
d12184298,White Sand Boutique Hotel,4.6,161.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12184298-Reviews-White_Sand_Boutique_Hotel-Da_Nang.html?
d11779930,Sofia Suite Hotel & Spa Danang,4.9,951.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d11779930-Reviews-Sofia_Suite_Hotel_Spa_Danang-Da_Nang.html?
d14016792,Greenery Hotel Danang,4.7,104.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d14016792-Reviews-Greenery_Hotel_Danang-Da_Nang.html?
d23976746,Draco Hotel & Suites,4.8,241.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d23976746-Reviews-Draco_Hotel_Suites-Da_Nang.html?
d5599000,Han Market,3.3,642.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d5599000-Reviews-Han_Market-Da_Nang.html
d2091818,Memory Lounge,3.6,143.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d2091818-Reviews-Memory_Lounge-Da_Nang.html
d14094412,Kaka Hotel Đà Nẵng,4.2,11.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d14094412-Reviews-Kaka_Hotel_Han_River-Da_Nang.html?
d12569677,Công Viên Suối Khoáng Nóng Núi Thần Tài,3.8,35.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12569677-Reviews-Cong_Vien_Suoi_Khoang_Nong_Nui_Than_Tai-Da_Nang.html
d8693059,Beach Paradise Sauna & Massage,4.5,92.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d8693059-Reviews-Beach_Paradise_Sauna_Massage-Da_Nang.html
d17321627,Golden Lotus Oriental Organic Spa 2,4.9,68.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d17321627-Reviews-Golden_Lotus_Oriental_Organic_Spa_2-Da_Nang.html
d27132293,B&B Bakery,4.5,34.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d27132293-Reviews-B_B_Bakery-Da_Nang.html
d25073751,La Cabaña,4.9,366.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25073751-Reviews-La_Cabana-Da_Nang.html
d2557285,Vinh Trung Plaza - Apartment & Hotel,3.4,77.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d2557285-Reviews-Vinh_Trung_Plaza_Apartment_Hotel-Da_Nang.html?
d2298509,The Ocean Villas Resort,4.2,348.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d2298509-Reviews-The_Ocean_Villas_Resort-Da_Nang.html?
d8650920,Khách sạn Hoàng Linh Đan,4.2,12.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d8650920-Reviews-Hoang_Linh_Dan_Hotel-Da_Nang.html?
d6599489,Minh Toan Galaxy Hotel,3.8,170.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6599489-Reviews-Minh_Toan_Galaxy_Hotel-Da_Nang.html?
d12452489,Khách Sạn Dana Marina,4.1,71.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12452489-Reviews-Dana_Marina_Hotel-Da_Nang.html?
d11739404,Khách Sạn Palazzo Hotel & Apartment,3.9,46.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d11739404-Reviews-Palazzo_Hotel_Apartment-Da_Nang.html?
d21321518,Abogo,4.5,17.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d21321518-Reviews-Abogo-Da_Nang.html?
d24838643,Alan Sea Hotel Danang,4.8,174.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d24838643-Reviews-Alan_Sea_Hotel_Danang-Da_Nang.html?
d27421796,Thè Hem Hotel And Apartment,4.9,92.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d27421796-Reviews-The_Hem_Hotel_And_Apartment-Da_Nang.html?
d6561293,Connect Hotel,4.0,68.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6561293-Reviews-Connect_Hotel-Da_Nang.html?
d10049985,Khách Sạn Valentine,3.9,44.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10049985-Reviews-Valentine_Hotel-Da_Nang.html?
d12268599,Grandvrio City Danang By Route Inn Group,4.8,1017.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12268599-Reviews-Grandvrio_City_Danang_By_Route_Inn_Group-Da_Nang.html?
d16952134,Roliva Hotel & Apartment Danang,4.7,41.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d16952134-Reviews-Roliva_Hotel_Apartment_Danang-Da_Nang.html?
d12056149,Khách Sạn Hùng Anh,3.9,21.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12056149-Reviews-Delicate_Da_Nang_Beach_Hotel-Da_Nang.html?
d17702484,Cho Thuê Xe Máy Bảo Tín,5.0,1.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d17702484-Reviews-Cho_Thue_Xe_May_Bao_Tin-Da_Nang.html
d8553112,Locked Danang - Escape Room Game,4.8,102.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d8553112-Reviews-Locked_Danang_Escape_Room_Game-Da_Nang.html
d5964779,Tuan Phong Hotel,3.8,24.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d5964779-Reviews-Tuan_Phong_Hotel-Da_Nang.html?
d807151,SenRiver Hotel,3.9,284.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d807151-Reviews-SenRiver_Hotel-Da_Nang.html?
d3313558,Adina Hotel,2.5,41.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3313558-Reviews-Adina_Hotel-Da_Nang.html?
d5964916,Khách sạn An Thịnh Lộc,1.8,4.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d5964916-Reviews-An_Thinh_Loc_Hotel-Da_Nang.html?
d2408808,Phi Yen Hotel,4.0,20.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d2408808-Reviews-Phi_Yen_Hotel-Da_Nang.html?
d3794926,Princess Hotel,4.2,73.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3794926-Reviews-Princess_Hotel-Da_Nang.html?
d15679789,Nostalgia DS Hotel,3.9,18.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15679789-Reviews-Nostalgia_DS_Hotel-Da_Nang.html?
d3794165,Hien Hoa Hotel Danang,3.3,8.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3794165-Reviews-Hien_Hoa_Hotel_Danang-Da_Nang.html?
d6405717,Bin Star Hotel,4.0,50.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6405717-Reviews-Bin_Star_Hotel-Da_Nang.html?
d1907708,Mango Hotel,4.0,87.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d1907708-Reviews-Mango_Hotel-Da_Nang.html?
d3794165,Hien Hoa Hotel Danang,3.3,8.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3794165-Reviews-Hien_Hoa_Hotel_Danang-Da_Nang.html?
d12161722,Nui Than Tai - Ebisu Onsen Hotel,3.6,48.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12161722-Reviews-Nui_Than_Tai_Ebisu_Onsen_Hotel-Da_Nang.html?
d12417548,Danang Moment - Boutique Serviced Apartment,5.0,70.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12417548-Reviews-Danang_Moment_Boutique_Serviced_Apartment-Da_Nang.html?
d15638479,Ten to Ten Danang,4.9,86.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15638479-Reviews-Ten_to_Ten_Danang-Da_Nang.html?
d33122785,Nghé Homestay & Apartment,4.6,10.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d33122785-Reviews-Nghe_Homestay_Apartment-Da_Nang.html?
d6922927,Nhat Linh Danang Hotel,4.4,66.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d6922927-Reviews-Nhat_Linh_Danang_Hotel-Da_Nang.html?
d15146678,Val Soleil Hotel,4.6,75.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15146678-Reviews-Val_Soleil_Hotel-Da_Nang.html?
d15239300,Win's Homestay,4.6,9.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15239300-Reviews-Win_s_Homestay-Da_Nang.html?
d15300519,Monsieur Diesel Hotel Danang,5.0,22.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15300519-Reviews-Monsieur_Diesel_Hotel_Danang-Da_Nang.html?
d10632798,Nhat Minh Hotel and Apartment,4.4,62.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10632798-Reviews-Nhat_Minh_Hotel_and_Apartment-Da_Nang.html?
d7374825,Khách sạn Night Sky,4.6,326.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d7374825-Reviews-Night_Sky_Hotel-Da_Nang.html?
d12157951,Khách Sạn La Lune,4.5,32.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12157951-Reviews-La_Lune_Hotel-Da_Nang.html?
d11673158,Vy Thuyen Hotel,4.5,20.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d11673158-Reviews-Vy_Thuyen_Hotel-Da_Nang.html?
d12207726,An Hoi Canary Hotel,4.2,16.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12207726-Reviews-An_Hoi_Canary_Hotel-Da_Nang.html?
d10317572,Khách sạn Danaciti,4.6,33.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10317572-Reviews-Danaciti_Hotel-Da_Nang.html?
d12222354,Khách Sạn Nam Anh,4.4,7.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12222354-Reviews-Nam_Anh_Hotel-Da_Nang.html?
d12970369,Haka Hotel & Apartment,4.8,204.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12970369-Reviews-Haka_Hotel_Apartment-Da_Nang.html?
d28200070,For You Club Da Nang,5.0,5.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d28200070-Reviews-For_You_Club_Da_Nang-Da_Nang.html
d29037178,Banh Xeo Cuoi Da Nang,4.9,38.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d29037178-Reviews-Banh_Xeo_Cuoi_Ha_Noi_Egg_Coffee-Da_Nang.html
d609548,Khách sạn Bãi biển Mỹ Khê,3.0,24.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d609548-Reviews-My_Khe_Beach_Hotel-Da_Nang.html?
d17453857,The Samson Boutique Hotel,4.0,4.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17453857-Reviews-The_Samson_Boutique-Da_Nang.html?
d8772704,Khách sạn San San,3.4,31.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d8772704-Reviews-San_San_Hotel-Da_Nang.html?
d1625380,Khách sạn Thời Đại,3.8,20.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d1625380-Reviews-Thoi_Dai_Hotel-Da_Nang.html?
d17531634,Hạnh Phước Hotel,3.3,3.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17531634-Reviews-Hanh_Phuoc_Hotel-Da_Nang.html?
d8013255,4Sisters Hostel,4.4,471.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d8013255-Reviews-4Sisters_Hostel-Da_Nang.html?
d10437837,Khách sạn Danang Beach 2,4.6,45.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10437837-Reviews-Danang_Beach_2_Hotel-Da_Nang.html?
d12384679,Grand Jeep Hotel Danang,4.4,25.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12384679-Reviews-Grand_Jeep_Hotel_Danang-Da_Nang.html?
d12238939,Nhà Nghỉ Little Flower,5.0,20.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12238939-Reviews-Little_Flower_Homestay-Da_Nang.html?
d14170091,Orenchi Bar & Lounge,5.0,3.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d14170091-Reviews-Orenchi_Bar_Lounge-Da_Nang.html
d12874730,Cho Thuê Xe Máy Tại Đà Nẵng – Công ty Sơn Trà,4.5,4.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12874730-Reviews-Da_Nang_Son_Tra_Motorcycle_Rental-Da_Nang.html
d10699044,Haya Hotel,4.5,12.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d10699044-Reviews-Haya_Hotel-Da_Nang.html?
d17619814,Khách Sạn Ánh Nguyệt,5.0,6.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17619814-Reviews-Anh_Nguyet_Hotel-Da_Nang.html?
d12145164,Khách Sạn Robin,4.4,46.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12145164-Reviews-Robin_Hotel_Danang-Da_Nang.html?
d17695764,Khách sạn Nagila Boutique,4.5,30.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17695764-Reviews-Nagila_Boutique_Hotel-Da_Nang.html?
d27104426,Destiny Spa,4.2,5.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d27104426-Reviews-Destiny_Spa-Da_Nang.html
d25102234,Hải Sản Năm Rảnh - Cơ sở 2,3.0,5.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25102234-Reviews-Seafood_Nam_Ranh-Da_Nang.html
d7999727,Lan Nhi Hotel,4.0,15.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d7999727-Reviews-Lan_Nhi_Hotel-Da_Nang.html?
d3964400,Dang Ha Hotel,4.2,52.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3964400-Reviews-Dang_Ha_Hotel-Da_Nang.html?
d4874764,OYO 403 Bao Quyen Hotel,2.8,6.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d4874764-Reviews-OYO_403_Bao_Quyen_Hotel-Da_Nang.html?
d1655723,Sun River Hotel,3.7,133.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d1655723-Reviews-Sun_River_Hotel-Da_Nang.html?
d12711652,Da Nang Aodai Ridertour,5.0,619.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12711652-Reviews-Da_Nang_Aodai_Ridertour-Da_Nang.html
d16725569,Go Home Homestay & Coffee,5.0,8.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d16725569-Reviews-Go_Home_Homestay_Coffee-Da_Nang.html?
d33026993,Outta Da Blue - Specialty Coffee Đà Nẵng,5.0,42.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d33026993-Reviews-Outta_Da_Blue_Da_N_ng_Danang_Specialty_Coffee_Shop-Da_Nang.html
d8090733,Cầu Sông Hàn,4.2,757.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d8090733-Reviews-Han_River_Bridge-Da_Nang.html
d7687457,My Khe Beach,4.3,2766.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d7687457-Reviews-My_Khe_Beach-Da_Nang.html
d3222457,Khách sạn Fansipan Đà Nẵng,3.7,124.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d3222457-Reviews-Fansipan_Danang_Hotel-Da_Nang.html?
d24159872,TinTin Seafood Restaurant,5.0,75.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d24159872-Reviews-TinTin_Seafood_Restaurant-Da_Nang.html
d6961132,Bánh Xèo Bà Dưỡng,4.2,707.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d6961132-Reviews-Banh_xeo_Ba_Duong-Da_Nang.html
d12245844,Dịch Vụ Lưu Trú Bookaholic,4.1,17.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12245844-Reviews-Bookaholic_Hostel-Da_Nang.html?
d15244179,Dreamy House,4.0,5.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d15244179-Reviews-Dreamy_House-Da_Nang.html?
d16917075,Grand Ocean Luxury Boutique Hotel,4.3,63.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d16917075-Reviews-Grand_Ocean_Luxury_Boutique_Hotel-Da_Nang.html?
d17386529,Ibiza Riverfront Hotel,4.4,97.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d17386529-Reviews-Ibiza_Riverfront_Hotel-Da_Nang.html?
